transcript_id,SRR066643,SRR066644,SRR066645,SRR066646,SRR066647,SRR066648
Cre13.g574000_4532.3.v6.1,0,4,0,0,14,0
Cre13.g574000_4532.1.v6.1,83,56,123,99,80,122
Cre13.g574041_4532.1.v6.1,44,56,28,37,39,30
Cre13.g574050_4532.1.v6.1,61,49,51,54,18,45
Cre13.g574050_4532.2.v6.1,12,14,23,18,70,30
Cre13.g573900_4532.4.v6.1,0,0,0,0,0,0
Cre13.g573900_4532.6.v6.1,0,0,0,0,0,0
Cre13.g573900_4532.2.v6.1,0,0,0,0,0,11
Cre13.g573900_4532.1.v6.1,1570,417,453,220,465,316
Cre13.g573900_4532.7.v6.1,51,607,250,365,325,0
Cre13.g573900_4532.5.v6.1,39,545,0,0,0,366
Cre13.g573900_4532.3.v6.1,44,1103,568,656,628,590
Cre13.g574350_4532.1.v6.1,0,3,0,0,44,51
Cre13.g574350_4532.2.v6.1,0,9,20,206,155,54
Cre13.g574350_4532.4.v6.1,0,0,0,0,0,0
Cre13.g574350_4532.5.v6.1,0,0,0,0,0,17
Cre13.g574350_4532.6.v6.1,0,42,0,0,0,4
Cre13.g574350_4532.7.v6.1,0,3,23,0,34,92
Cre13.g574350_4532.8.v6.1,0,1,9,65,19,39
Cre13.g574350_4532.3.v6.1,46,24,20,14,16,32
Cre13.g574100_4532.2.v6.1,0,0,0,14,27,18
Cre13.g574150_4532.2.v6.1,0,0,0,0,0,27
Cre13.g574150_4532.3.v6.1,0,5,0,0,0,6
Cre13.g574300_4532.2.v6.1,0,0,0,0,0,0
Cre13.g574100_4532.1.v6.1,20,25,34,31,23,20
Cre13.g574150_4532.1.v6.1,63,64,63,64,92,82
Cre13.g574200_4532.1.v6.1,111,153,145,118,117,130
Cre13.g574250_4532.1.v6.1,70,56,103,40,72,158
Cre13.g574250_4532.2.v6.1,10,27,92,16,34,0
Cre13.g574250_4532.3.v6.1,76,92,117,55,35,0
Cre13.g574300_4532.1.v6.1,65,88,125,43,51,46
Cre13.g574500_4532.1.v6.1,0,0,3,0,0,3
Cre13.g574400_4532.2.v6.1,0,0,0,0,0,0
Cre13.g574400_4532.4.v6.1,0,0,0,896,2,0
Cre13.g574400_4532.3.v6.1,648,0,0,0,0,0
Cre13.g574400_4532.1.v6.1,706,813,1076,0,909,928
Cre13.g574400_4532.5.v6.1,187,243,291,0,329,154
Cre13.g574400_4532.6.v6.1,29,90,49,148,84,115
Cre13.g574400_4532.7.v6.1,40,48,24,68,43,29
Cre13.g574400_4532.8.v6.1,4,8,5,20,10,6
Cre13.g573100_4532.2.v6.1,0,0,0,68,22,30
Cre13.g573150_4532.3.v6.1,0,14,66,27,0,0
Cre13.g573150_4532.1.v6.1,0,0,0,0,0,1
Cre13.g573450_4532.2.v6.1,0,0,0,0,0,0
Cre13.g573450_4532.3.v6.1,0,0,0,0,0,18
Cre13.g573550_4532.2.v6.1,0,146,143,132,199,195
Cre13.g573550_4532.3.v6.1,0,10,0,14,0,0
Cre13.g573600_4532.1.v6.1,0,0,0,0,0,0
Cre13.g573650_4532.2.v6.1,0,4,0,0,0,0
Cre13.g573800_4532.2.v6.1,0,0,0,0,0,0
Cre13.g573800_4532.3.v6.1,0,0,0,0,0,0
Cre13.g573800_4532.4.v6.1,0,1,3,5,7,3
Cre13.g572950_4532.1.v6.1,103,180,126,120,116,90
Cre13.g573000_4532.1.v6.1,21,26,9,13,20,18
Cre13.g573050_4532.1.v6.1,126,180,98,91,140,136
Cre13.g573100_4532.1.v6.1,88,45,112,286,361,375
Cre13.g573150_4532.2.v6.1,141,266,271,318,392,390
Cre13.g573150_4532.4.v6.1,111,0,0,0,0,53
Cre13.g573200_4532.1.v6.1,8,9,20,8,13,10
Cre13.g573250_4532.1.v6.1,1737,1395,4233,362,424,470
Cre13.g573300_4532.1.v6.1,29,32,39,67,72,75
Cre13.g573300_4532.2.v6.1,2,1,3,4,17,5
Cre13.g573351_4532.1.v6.1,2986,3587,4777,3955,4707,5384
Cre13.g573400_4532.1.v6.1,5848,4158,1661,166,190,101
Cre13.g573450_4532.1.v6.1,126,146,125,92,107,99
Cre13.g573500_4532.1.v6.1,62,93,84,45,54,49
Cre13.g573550_4532.1.v6.1,159,0,0,8,0,0
Cre13.g573650_4532.1.v6.1,50,62,52,15,17,17
Cre13.g573700_4532.1.v6.1,64,92,61,48,52,49
Cre13.g573750_4532.1.v6.1,106,173,115,87,117,76
Cre13.g573800_4532.1.v6.1,536,452,414,1004,1083,957
Cre13.g801522_4532.1.v6.1,12,9,7,8,15,18
Cre13.g575000_4532.1.v6.1,120,130,109,64,81,83
Cre13.g575000_4532.2.v6.1,28,33,24,0,0,0
Cre13.g575550_4532.1.v6.1,14,12,10,98,97,84
Cre13.g574850_4532.2.v6.1,0,0,0,81,0,57
Cre13.g574850_4532.3.v6.1,0,0,0,57,0,20
Cre13.g574850_4532.4.v6.1,0,245,0,224,0,25
Cre13.g574850_4532.5.v6.1,0,194,0,139,0,18
Cre13.g574900_4532.1.v6.1,0,0,0,0,0,0
Cre13.g574900_4532.10.v6.1,0,0,0,0,0,0
Cre13.g574900_4532.11.v6.1,0,0,0,0,0,0
Cre13.g574900_4532.14.v6.1,0,0,0,0,0,67
Cre13.g574900_4532.15.v6.1,0,157,0,0,124,0
Cre13.g574900_4532.16.v6.1,0,0,0,0,0,0
Cre13.g574900_4532.3.v6.1,0,0,0,0,148,0
Cre13.g574900_4532.4.v6.1,0,91,104,0,0,0
Cre13.g574900_4532.5.v6.1,0,162,0,0,0,0
Cre13.g574900_4532.7.v6.1,0,0,0,0,0,0
Cre13.g574900_4532.8.v6.1,0,0,0,0,0,0
Cre13.g574900_4532.9.v6.1,0,0,0,0,0,0
Cre13.g574900_4532.17.v6.1,0,180,150,0,89,0
Cre13.g574900_4532.18.v6.1,0,131,274,0,279,95
Cre13.g574600_4532.1.v6.1,225,233,218,289,358,160
Cre13.g574600_4532.2.v6.1,2,39,34,27,77,82
Cre13.g574600_4532.3.v6.1,11,37,33,25,15,11
Cre13.g574650_4532.1.v6.1,119,136,121,73,93,106
Cre13.g574700_4532.1.v6.1,72,75,138,75,89,89
Cre13.g574700_4532.2.v6.1,35,62,40,23,25,26
Cre13.g574700_4532.3.v6.1,15,20,16,10,8,17
Cre13.g574750_4532.1.v6.1,62,73,72,56,61,85
Cre13.g574800_4532.1.v6.1,97,112,108,91,87,86
Cre13.g574800_4532.2.v6.1,9,4,3,5,5,4
Cre13.g574850_4532.1.v6.1,973,458,925,386,1016,780
Cre13.g574900_4532.2.v6.1,1274,399,1114,649,365,456
Cre13.g574900_4532.6.v6.1,142,207,227,152,92,306
Cre13.g574900_4532.12.v6.1,128,191,241,136,79,155
Cre13.g574900_4532.13.v6.1,44,309,456,297,121,359
Cre13.g574900_4532.20.v6.1,15,19,24,49,98,26
Cre13.g574900_4532.21.v6.1,8,19,13,24,175,15
Cre13.g574900_4532.19.v6.1,70,217,314,139,101,139
Cre13.g576466_4532.1.v6.1,157,106,25,141,126,121
Cre13.g576550_4532.1.v6.1,0,0,0,0,21,0
Cre13.g576500_4532.1.v6.1,42,62,31,49,46,45
Cre13.g576550_4532.2.v6.1,31,37,29,55,48,55
Cre13.g801525_4532.1.v6.1,2,3,12,10,9,11
Cre13.g575750_4532.2.v6.1,0,10,11,0,0,0
Cre13.g575776_4532.1.v6.1,0,1,0,0,0,0
Cre13.g575950_4532.4.v6.1,0,0,0,0,0,0
Cre13.g575950_4532.5.v6.1,0,0,0,0,0,0
Cre13.g576050_4532.2.v6.1,0,0,0,0,0,0
Cre13.g575600_4532.1.v6.1,142,169,96,59,101,85
Cre13.g575650_4532.2.v6.1,17,0,0,33,0,85
Cre13.g575650_4532.1.v6.1,90,113,97,123,137,85
Cre13.g575701_4532.1.v6.1,15,21,16,30,34,20
Cre13.g575750_4532.1.v6.1,112,121,140,117,126,123
Cre13.g575800_4532.1.v6.1,73,105,71,42,47,57
Cre13.g575850_4532.1.v6.1,84,75,75,143,137,141
Cre13.g575900_4532.2.v6.1,60,32,22,44,41,55
Cre13.g575900_4532.1.v6.1,212,363,168,252,290,276
Cre13.g575950_4532.2.v6.1,34,89,0,39,0,49
Cre13.g575950_4532.3.v6.1,3,0,0,0,0,0
Cre13.g575950_4532.1.v6.1,28,7,32,8,57,2
Cre13.g576000_4532.1.v6.1,7,13,0,15,11,8
Cre13.g576050_4532.1.v6.1,48,48,48,64,79,56
Cre13.g575101_4532.3.v6.1,0,20,22,41,60,14
Cre13.g575150_4532.2.v6.1,0,133,51,112,0,208
Cre13.g575175_4532.2.v6.1,0,0,0,0,0,0
Cre13.g575175_4532.3.v6.1,0,0,0,0,0,4
Cre13.g575200_4532.2.v6.1,0,51,0,0,0,0
Cre13.g575200_4532.3.v6.1,0,0,0,0,0,0
Cre13.g575200_4532.5.v6.1,0,0,0,0,0,0
Cre13.g575200_4532.6.v6.1,0,0,0,0,0,0
Cre13.g575450_4532.1.v6.1,0,0,5,3,7,4
Cre13.g801523_4532.1.v6.1,23,21,20,28,33,41
Cre13.g575101_4532.1.v6.1,106,55,85,103,100,118
Cre13.g575101_4532.2.v6.1,9,23,10,0,12,24
Cre13.g575150_4532.3.v6.1,56,0,78,45,0,97
Cre13.g575150_4532.1.v6.1,179,88,147,0,220,0
Cre13.g575150_4532.6.v6.1,33,38,27,70,18,47
Cre13.g575150_4532.5.v6.1,18,39,18,13,20,40
Cre13.g575150_4532.4.v6.1,21,44,16,14,22,40
Cre13.g575175_4532.1.v6.1,17,19,11,15,13,19
Cre13.g575200_4532.1.v6.1,37,0,20,0,0,3
Cre13.g575200_4532.4.v6.1,4,12,0,0,0,0
Cre13.g575250_4532.1.v6.1,457,382,375,358,464,425
Cre13.g575250_4532.2.v6.1,18,5,20,0,12,0
Cre13.g575300_4532.1.v6.1,115,113,116,122,112,167
Cre13.g575333_4532.1.v6.1,15,11,15,20,21,20
Cre13.g575366_4532.2.v6.1,43,55,34,44,57,61
Cre13.g575400_4532.2.v6.1,118,111,86,59,157,73
Cre13.g575400_4532.1.v6.1,42,43,59,158,44,124
Cre13.g575500_4532.1.v6.1,106,121,74,103,62,167
Cre13.g575500_4532.2.v6.1,15,9,48,61,116,2
Cre13.g801524_4532.1.v6.1,32,28,43,31,48,47
Cre13.g576100_4532.1.v6.1,0,6,3,0,0,0
Cre13.g576100_4532.2.v6.1,0,0,0,0,0,0
Cre13.g576150_4532.1.v6.1,37,51,68,36,48,43
Cre13.g576200_4532.1.v6.1,252,211,264,236,299,281
Cre13.g576250_4532.1.v6.1,63,111,70,42,60,61
Cre13.g576300_4532.1.v6.1,55,42,76,74,71,54
Cre13.g576350_4532.1.v6.1,15,21,22,25,33,38
Cre13.g576400_4532.1.v6.1,438,572,391,406,530,514
Cre13.g576650_4532.2.v6.1,0,0,0,0,0,0
Cre13.g576600_4532.1.v6.1,367,334,460,256,275,349
Cre13.g576600_4532.2.v6.1,10,7,16,16,16,34
Cre13.g576600_4532.3.v6.1,38,68,76,14,80,36
Cre13.g576650_4532.1.v6.1,152,215,139,110,112,112
Cre13.g576650_4532.3.v6.1,10,13,13,16,30,0
Cre13.g801526_4532.1.v6.1,197,180,123,221,266,220
Cre13.g577352_4532.1.v6.1,0,5,0,13,10,9
Cre13.g577400_4532.1.v6.1,5,7,6,9,9,10
Cre13.g577450_4532.1.v6.1,164,166,161,253,312,324
Cre13.g577650_4532.1.v6.1,33,57,22,43,40,37
Cre13.g577700_4532.1.v6.1,37,38,37,26,39,44
Cre13.g577750_4532.1.v6.1,4,0,6,12,10,12
Cre13.g577800_4532.1.v6.1,121,116,124,140,193,183
Cre13.g577600_4532.2.v6.1,0,0,0,0,0,66
Cre13.g577500_4532.1.v6.1,260,304,336,263,286,281
Cre13.g577550_4532.2.v6.1,25,24,0,27,13,36
Cre13.g577550_4532.1.v6.1,6,6,38,0,19,0
Cre13.g577600_4532.1.v6.1,116,145,200,183,209,127
Cre13.g578050_4532.1.v6.1,0,12,5,4,3,12
Cre13.g577850_4532.1.v6.1,208,236,156,75,97,81
Cre13.g577900_4532.1.v6.1,164,233,105,47,63,77
Cre13.g577950_4532.1.v6.1,313,249,299,477,542,373
Cre13.g801527_4532.1.v6.1,158,174,238,187,197,280
Cre13.g578050_4532.2.v6.1,7,0,9,0,0,0
Cre13.g578051_4532.1.v6.1,48,57,42,59,67,51
Cre13.g576700_4532.1.v6.1,0,0,0,0,0,0
Cre13.g576950_4532.1.v6.1,0,0,0,0,0,0
Cre13.g577050_4532.2.v6.1,0,0,0,0,0,0
Cre13.g577100_4532.2.v6.1,0,33,0,0,19,0
Cre13.g576700_4532.2.v6.1,2,5,0,15,0,0
Cre13.g576700_4532.3.v6.1,2,11,13,13,28,30
Cre13.g576700_4532.4.v6.1,8,0,0,0,0,0
Cre13.g576740_4532.1.v6.1,10,12,6,6,8,9
Cre13.g576760_4532.1.v6.1,89,90,38,35,36,31
Cre13.g576800_4532.1.v6.1,45,60,46,34,37,50
Cre13.g576850_4532.1.v6.1,60,90,77,55,67,66
Cre13.g576900_4532.1.v6.1,3,0,0,4,5,2
Cre13.g577050_4532.1.v6.1,4,11,3,0,0,0
Cre13.g577100_4532.1.v6.1,3767,4332,7317,4813,5225,5384
Cre13.g578100_4532.2.v6.1,0,294,50,72,195,228
Cre13.g578100_4532.1.v6.1,342,145,156,0,16,21
Cre13.g578100_4532.3.v6.1,3,3,2,95,2,1
Cre13.g578150_4532.1.v6.1,172,225,186,157,163,187
Cre13.g578200_4532.1.v6.1,20,21,22,13,20,20
Cre13.g578676_4532.1.v6.1,0,0,0,0,0,0
Cre13.g578650_4532.2.v6.1,0,0,0,0,0,0
Cre13.g578600_4532.1.v6.1,65,65,34,21,42,42
Cre13.g578650_4532.1.v6.1,464,509,593,194,246,263
Cre13.g579300_4532.2.v6.1,15,11,16,40,12,17
Cre13.g579300_4532.1.v6.1,8,2,4,0,36,41
Cre13.g579200_4532.1.v6.1,112,123,105,165,193,173
Cre13.g579250_4532.1.v6.1,53,30,63,65,71,70
Cre13.g579250_4532.4.v6.1,3,3,10,14,5,3
Cre13.g579250_4532.3.v6.1,4,3,8,10,6,3
Cre13.g579250_4532.2.v6.1,1,28,1,4,2,6
Cre13.g578350_4532.2.v6.1,0,51,0,18,0,0
Cre13.g578350_4532.1.v6.1,0,0,0,0,0,75
Cre13.g578350_4532.6.v6.1,0,0,0,0,0,0
Cre13.g578350_4532.4.v6.1,0,0,0,0,0,0
Cre13.g578350_4532.3.v6.1,0,0,0,0,0,50
Cre13.g578350_4532.7.v6.1,0,0,0,64,0,21
Cre13.g578451_4532.4.v6.1,0,286,28,26,0,33
Cre13.g578451_4532.3.v6.1,0,0,0,0,0,0
Cre13.g578074_4532.1.v6.1,7,12,13,8,12,12
Cre13.g578012_4532.1.v6.1,30,34,62,47,57,64
Cre13.g578012_4532.2.v6.1,15,17,0,0,8,0
Cre13.g578350_4532.5.v6.1,92,39,113,82,161,23
Cre13.g578400_4532.1.v6.1,16,29,5,6,6,7
Cre13.g578451_4532.1.v6.1,374,353,676,283,348,398
Cre13.g578451_4532.2.v6.1,347,81,9,11,39,12
Cre13.g578501_4532.1.v6.1,72,88,37,52,55,71
Cre13.g801528_4532.1.v6.1,14,11,11,16,23,17
Cre13.g579400_4532.1.v6.1,67,76,62,58,76,82
Cre13.g579350_4532.2.v6.1,0,0,0,0,0,0
Cre13.g579350_4532.1.v6.1,70,87,81,366,360,110
Cre13.g579350_4532.3.v6.1,274,0,273,475,255,707
Cre13.g579350_4532.4.v6.1,25,251,62,361,842,171
Cre13.g579000_4532.2.v6.1,0,0,0,0,0,0
Cre13.g579017_4532.1.v6.1,0,0,0,0,0,0
Cre13.g579050_4532.2.v6.1,0,0,11,16,0,0
Cre13.g579050_4532.3.v6.1,0,0,0,0,0,0
Cre13.g579100_4532.2.v6.1,0,0,0,0,0,0
Cre13.g578700_4532.1.v6.1,2,0,0,0,0,2
Cre13.g578750_4532.1.v6.1,275,316,462,135,141,192
Cre13.g578750_4532.2.v6.1,6,3,4,2,3,6
Cre13.g578800_4532.1.v6.1,21,19,30,20,20,23
Cre13.g578850_4532.1.v6.1,87,79,81,97,154,182
Cre13.g578900_4532.1.v6.1,43,52,34,83,91,103
Cre13.g578950_4532.1.v6.1,56,62,48,36,69,72
Cre13.g579000_4532.1.v6.1,34,67,24,11,12,16
Cre13.g579050_4532.1.v6.1,4,14,0,41,39,41
Cre13.g579100_4532.1.v6.1,117,128,73,65,91,102
Cre13.g579150_4532.1.v6.1,30,36,15,17,21,19
Cre13.g579450_4532.2.v6.1,107,44,369,20,21,0
Cre13.g579450_4532.1.v6.1,1687,4959,6067,637,859,458
Cre13.g579700_4532.1.v6.1,10,6,7,6,7,13
Cre13.g801530_4532.1.v6.1,149,154,232,328,465,301
Cre13.g579598_4532.2.v6.1,0,96,162,0,5,116
Cre13.g579550_4532.1.v6.1,99,165,124,59,62,45
Cre13.g579550_4532.2.v6.1,18,18,11,7,9,6
Cre13.g579598_4532.1.v6.1,205,126,158,364,215,251
Cre13.g579598_4532.3.v6.1,119,63,54,0,124,28
Cre13.g579598_4532.4.v6.1,26,50,39,0,40,24
Cre13.g579598_4532.5.v6.1,24,41,26,0,41,20
Cre13.g579598_4532.6.v6.1,14,16,13,0,19,13
Cre13.g579734_4532.1.v6.1,0,0,0,0,0,0
Cre13.g579734_4532.2.v6.1,149,143,42,64,70,88
Cre13.g579800_4532.1.v6.1,32,23,33,21,36,32
Cre13.g579850_4532.2.v6.1,197,212,123,60,84,86
Cre13.g579850_4532.1.v6.1,62,54,35,61,19,30
Cre13.g579901_4532.1.v6.1,228,392,119,83,120,120
Cre13.g579950_4532.1.v6.1,305,395,203,172,203,211
Cre13.g579950_4532.2.v6.1,6,11,10,9,11,16
Cre13.g801532_4532.1.v6.1,0,0,0,0,0,0
Cre13.g801531_4532.1.v6.1,23,30,32,2,4,0
Cre13.g801531_4532.2.v6.1,5,1,1,1,1,0
Cre13.g580500_4532.2.v6.1,298,385,266,266,319,315
Cre13.g580500_4532.1.v6.1,3,12,4,7,6,0
Cre13.g580050_4532.2.v6.1,0,26,0,0,0,11
Cre13.g580000_4532.1.v6.1,3627,8304,5526,362,508,349
Cre13.g580000_4532.2.v6.1,25,42,31,10,7,0
Cre13.g580050_4532.1.v6.1,118,80,60,96,90,83
Cre13.g580250_4532.2.v6.1,0,16,0,0,0,0
Cre13.g801533_4532.1.v6.1,0,0,0,0,0,0
Cre13.g580450_4532.2.v6.1,0,0,0,13,0,0
Cre13.g580450_4532.3.v6.1,0,0,0,0,0,0
Cre13.g580450_4532.6.v6.1,0,0,0,0,0,0
Cre13.g580150_4532.1.v6.1,35,62,0,0,0,15
Cre13.g580150_4532.2.v6.1,95,107,43,74,107,77
Cre13.g580200_4532.1.v6.1,16,16,16,14,12,17
Cre13.g580250_4532.3.v6.1,30,10,23,14,15,6
Cre13.g580250_4532.1.v6.1,81,224,36,7,5,33
Cre13.g580300_4532.1.v6.1,102,78,131,90,115,77
Cre13.g580350_4532.1.v6.1,278,315,222,105,117,138
Cre13.g580450_4532.4.v6.1,5,31,17,0,11,0
Cre13.g580450_4532.5.v6.1,3,2,467,210,249,259
Cre13.g580450_4532.7.v6.1,37,44,0,0,0,0
Cre13.g580450_4532.1.v6.1,333,453,0,0,0,6
Cre13.g580600_4532.2.v6.1,0,0,0,0,0,15
Cre13.g580600_4532.1.v6.1,0,41,18,8,0,0
Cre13.g580700_4532.2.v6.1,0,0,0,0,0,0
Cre13.g580700_4532.3.v6.1,0,0,0,0,0,0
Cre13.g580550_4532.1.v6.1,34,38,37,44,22,57
Cre13.g580550_4532.2.v6.1,36,38,26,0,30,0
Cre13.g580600_4532.3.v6.1,34,0,21,32,50,40
Cre13.g580650_4532.1.v6.1,101,96,47,73,49,49
Cre13.g580650_4532.2.v6.1,8,22,41,3,41,15
Cre13.g580700_4532.1.v6.1,22,20,15,111,124,141
Cre13.g580750_4532.1.v6.1,39,38,46,33,47,30
Cre13.g801534_4532.1.v6.1,6,5,8,12,16,16
Cre13.g801535_4532.1.v6.1,7,6,4,5,7,6
Cre13.g581000_4532.2.v6.1,0,0,6,0,0,0
Cre13.g581050_4532.4.v6.1,0,0,34,0,17,0
Cre13.g581000_4532.1.v6.1,70,44,48,109,128,117
Cre13.g581050_4532.2.v6.1,19,42,9,22,19,2
Cre13.g581050_4532.3.v6.1,76,50,70,42,45,31
Cre13.g581050_4532.1.v6.1,70,50,48,31,21,64
Cre13.g581050_4532.5.v6.1,32,13,19,19,3,0
Cre13.g580900_4532.2.v6.1,0,0,31,177,0,0
Cre13.g580800_4532.1.v6.1,10,14,12,13,23,25
Cre13.g580850_4532.2.v6.1,1912,2553,1748,820,1022,988
Cre13.g580850_4532.1.v6.1,80,105,109,12,14,26
Cre13.g580900_4532.1.v6.1,179,263,188,256,504,350
Cre13.g580950_4532.1.v6.1,74,67,45,68,74,81
Cre13.g582000_4532.1.v6.1,0,0,0,8,5,5
Cre13.g582050_4532.1.v6.1,0,0,0,1,0,0
Cre13.g582112_4532.1.v6.1,26,26,34,34,45,45
Cre13.g581700_4532.1.v6.1,100,46,20,339,411,388
Cre13.g581750_4532.1.v6.1,21,34,19,19,23,31
Cre13.g581801_4532.1.v6.1,45,39,24,30,30,35
Cre13.g581850_4532.1.v6.1,351,338,595,878,902,943
Cre13.g581900_4532.1.v6.1,279,350,327,318,471,344
Cre13.g582150_4532.2.v6.1,0,0,0,0,0,0
Cre13.g582150_4532.1.v6.1,90,90,77,53,71,70
Cre13.g582150_4532.3.v6.1,9,4,13,19,4,5
Cre13.g582201_4532.1.v6.1,95,89,54,34,36,35
Cre13.g582250_4532.1.v6.1,75,89,152,306,373,521
Cre13.g582350_4532.1.v6.1,102,110,72,68,101,96
Cre13.g582476_4532.1.v6.1,27,25,27,34,50,57
Cre13.g801538_4532.1.v6.1,112,78,36,95,87,58
Cre13.g582600_4532.1.v6.1,261,284,196,558,599,417
Cre13.g582650_4532.1.v6.1,34,64,55,28,27,33
Cre13.g801539_4532.1.v6.1,112,138,83,102,80,74
Cre13.g582850_4532.1.v6.1,30,57,27,21,29,18
Cre13.g582800_4532.1.v6.1,324,235,213,589,673,964
Cre13.g583150_4532.1.v6.1,34,30,33,23,28,29
Cre13.g583300_4532.3.v6.1,0,0,2,0,0,0
Cre13.g583300_4532.2.v6.1,105,184,129,63,63,67
Cre13.g583300_4532.1.v6.1,2,0,0,0,0,0
Cre13.g583250_4532.2.v6.1,0,0,0,0,0,40
Cre13.g583250_4532.3.v6.1,0,0,0,0,0,31
Cre13.g583250_4532.4.v6.1,0,0,0,0,0,25
Cre13.g583217_4532.1.v6.1,24,21,25,31,44,40
Cre13.g583250_4532.1.v6.1,231,253,229,171,202,124
Cre13.g583450_4532.1.v6.1,27,12,73,222,289,319
Cre13.g583350_4532.1.v6.1,37,40,29,27,43,47
Cre13.g583350_4532.2.v6.1,5,6,11,4,7,7
Cre13.g583350_4532.3.v6.1,3,5,4,3,4,7
Cre13.g583400_4532.1.v6.1,145,141,124,109,98,154
Cre13.g583400_4532.2.v6.1,15,2,13,3,19,6
Cre13.g583100_4532.2.v6.1,0,0,0,0,0,0
Cre13.g583100_4532.3.v6.1,0,0,0,0,0,0
Cre13.g583100_4532.4.v6.1,0,0,0,0,0,0
Cre13.g582900_4532.2.v6.1,18,23,37,32,32,46
Cre13.g582900_4532.1.v6.1,29,32,10,0,11,0
Cre13.g583050_4532.1.v6.1,15,8,21,87,92,92
Cre13.g583100_4532.1.v6.1,744,740,505,373,493,546
Cre13.g583500_4532.1.v6.1,163,155,177,141,166,234
Cre13.g581200_4532.1.v6.1,0,0,0,0,0,0
Cre13.g801537_4532.1.v6.1,0,0,0,0,0,0
Cre13.g581300_4532.2.v6.1,0,0,0,0,0,0
Cre13.g581300_4532.3.v6.1,0,0,0,26,0,0
Cre13.g581300_4532.4.v6.1,0,0,0,0,0,0
Cre13.g581300_4532.5.v6.1,0,0,0,0,0,0
Cre13.g581300_4532.6.v6.1,0,0,0,0,0,0
Cre13.g581300_4532.7.v6.1,0,0,0,0,0,0
Cre13.g581400_4532.3.v6.1,0,0,68,0,0,181
Cre13.g801536_4532.1.v6.1,27,26,23,10,20,19
Cre13.g581150_4532.1.v6.1,16,11,15,10,15,9
Cre13.g581200_4532.2.v6.1,104,131,74,87,109,94
Cre13.g581200_4532.3.v6.1,34,0,16,0,0,0
Cre13.g581300_4532.1.v6.1,78,97,19,29,2,12
Cre13.g581300_4532.10.v6.1,8,15,8,12,7,13
Cre13.g581300_4532.9.v6.1,38,27,65,0,37,33
Cre13.g581300_4532.8.v6.1,64,64,72,0,34,33
Cre13.g581350_4532.1.v6.1,59,79,84,71,88,92
Cre13.g581400_4532.2.v6.1,41,310,0,344,527,0
Cre13.g581400_4532.1.v6.1,360,112,164,245,121,429
Cre13.g581450_4532.1.v6.1,448,475,248,289,327,335
Cre13.g581450_4532.2.v6.1,6,20,37,24,22,5
Cre13.g581500_4532.1.v6.1,123,136,122,111,162,141
Cre13.g581550_4532.1.v6.1,41,47,35,50,55,62
Cre13.g581600_4532.1.v6.1,2133,2426,1282,854,1151,1191
Cre13.g581650_4532.1.v6.1,6802,9621,7476,3304,3881,3790
Cre13.g581650_4532.2.v6.1,429,618,403,241,273,281
Cre13.g583550_4532.1.v6.1,1642,1300,2269,1470,1659,1492
Cre13.g583600_4532.1.v6.1,803,767,1155,1389,1581,1511
Cre13.g583972_4532.1.v6.1,122,122,193,268,121,144
Cre13.g583972_4532.2.v6.1,5,6,10,4,147,80
Cre13.g583650_4532.2.v6.1,0,0,0,0,0,0
Cre13.g583650_4532.1.v6.1,0,0,0,0,0,0
Cre13.g583650_4532.3.v6.1,0,0,0,0,0,0
Cre13.g583650_4532.5.v6.1,0,0,0,0,0,0
Cre13.g583650_4532.6.v6.1,0,0,0,0,0,0
Cre13.g583750_4532.2.v6.1,0,0,0,0,0,0
Cre13.g583750_4532.3.v6.1,0,0,0,0,0,9
Cre13.g583650_4532.7.v6.1,79,126,98,0,75,0
Cre13.g583650_4532.4.v6.1,20,49,28,87,21,55
Cre13.g583650_4532.8.v6.1,53,81,33,0,14,72
Cre13.g583700_4532.2.v6.1,42,30,0,31,0,15
Cre13.g583700_4532.1.v6.1,20,28,66,34,63,68
Cre13.g583750_4532.1.v6.1,49,33,76,113,120,130
Cre13.g801540_4532.1.v6.1,7,9,12,10,13,13
Cre13.g801541_4532.1.v6.1,2,4,3,3,4,4
Cre13.g801542_4532.1.v6.1,85,113,84,111,157,119
Cre13.g583935_4532.1.v6.1,156,178,147,153,185,215
Cre13.g801544_4532.1.v6.1,1,1,2,2,3,2
Cre13.g584400_4532.1.v6.1,289,393,397,331,382,342
Cre13.g584200_4532.2.v6.1,0,0,0,0,0,0
Cre13.g584200_4532.3.v6.1,0,0,0,0,0,0
Cre13.g584350_4532.3.v6.1,0,0,0,0,0,0
Cre13.g584350_4532.2.v6.1,0,0,0,0,0,0
Cre13.g584050_4532.1.v6.1,16,15,16,20,20,22
Cre13.g584100_4532.5.v6.1,83,83,69,48,30,85
Cre13.g584100_4532.4.v6.1,98,41,12,26,186,44
Cre13.g584100_4532.3.v6.1,12,28,19,14,53,36
Cre13.g584100_4532.2.v6.1,49,36,71,324,51,78
Cre13.g584100_4532.1.v6.1,374,424,710,368,588,656
Cre13.g584135_4532.1.v6.1,14,9,7,23,14,18
Cre13.g584200_4532.1.v6.1,31,39,39,57,80,42
Cre13.g584250_4532.1.v6.1,42,46,34,23,31,35
Cre13.g801543_4532.1.v6.1,112,65,204,40,157,57
Cre13.g801543_4532.2.v6.1,38,119,0,98,0,87
Cre13.g584350_4532.1.v6.1,19,14,26,18,23,19
